Alma De Pochi	77981	https://www.just-eat.es/restaurants-alma-de-pochi-sabadell/menu	3693, 3697, 3777, 3962, 4038, 4075
Alma Lima	186126	https://www.just-eat.es/restaurants-alma-lima-malaga/menu	16811, 17038
Alma Negra	118865	https://www.just-eat.es/restaurants-alma-negra-coruna-a/menu	6812, 7038, 7135, 7186, 7270, 7291, 7299, 7397, 7403, 7430, 7486, 7575, 7620, 7983, 8312, 8453, 8487
Alma Street Food	190997	https://www.just-eat.es/restaurants-alma-street-food-murcia/menu	17155, 17168, 17255, 17292, 17319, 17343, 17456, 17552, 17565, 17616, 17624, 17631, 17632, 17655, 17661
Almacén Concept Store	119028	https://www.just-eat.es/restaurants-almacen-concept-store-coruna-a/menu	6812, 6813, 6818, 6845, 6851, 7038, 7116, 7117, 7135, 7186, 7270, 7299, 7307, 7397, 7403, 7430, 7486, 7575, 7620, 7983, 8167, 8168, 8202, 8312, 8453, 8487
Almacén De Empanadas	83963	https://www.just-eat.es/restaurants-almacen-de-empanadas-barcelona-08026/menu	3866, 3886, 3979, 4113
Almadina Kebab Y Pizza	311585	https://www.just-eat.es/restaurants-almadina-kebab-y-pizza-oliva/menu	35769, 35794, 35795, 35948, 35995, 35996, 36019, 36031, 36044, 36045
Almagro Comidas Caseras	166689	https://www.just-eat.es/restaurants-almagro-comidas-caseras-alovera/menu	10257, 10265, 10285, 10343, 10391, 10442, 10535, 10613, 10754
Almare Restaurante Y Más	53885	https://www.just-eat.es/restaurants-almare-restaurante-y-mas-palma/menu	3205, 3217, 3221, 3244, 3310, 3317, 3332, 3333, 3335, 3340, 3369, 3373, 3374, 3377, 3379, 3380, 3391, 3398, 3421, 3425, 3426, 3458, 3459, 3464, 3465, 3468, 3469, 3485, 3497, 3501, 3504, 3510, 3514, 3532, 3567, 3571, 3597, 3603, 3610, 3612, 3616, 3622, 3624, 3628, 3629, 3636, 3640, 3642, 3646, 3667
Almirez Comida Tradicional para Llevar	184647	https://www.just-eat.es/restaurants-almirez-comida-tradicional-para-llevar-malaga/menu	16713, 16723, 16733, 16786, 16787, 16813, 16826, 16832, 16840, 16859, 16881, 16886, 16895, 16920, 16958, 16962, 16964, 16970, 16982, 16996, 17010, 17013, 17015, 17019, 17053
Alo Beirut Libanés	81912	https://www.just-eat.es/restaurants-alo-beirut-libanes-barcelona/menu	3804, 4015
Aló Chino	80869	https://www.just-eat.es/restaurants-alo-chino-barcelona/menu	3790, 3804, 3997, 4010, 4015
Aloha  Salamanca	281624	https://www.just-eat.es/restaurants-aloha-poke-salamanca-salamanca/menu	31154, 31160, 31167, 31169, 31270, 31273, 31493, 31521, 31605, 31611, 31614, 31691, 31747, 31799, 31814, 31834, 31847
Aloha  Sant Andreu	85117	https://www.just-eat.es/restaurants-aloha-poke-sant-andreu-barcelona/menu	3886, 3979, 4113
Aloha  Valencia	311238	https://www.just-eat.es/restaurants-aloha-poke-valencia-valencia/menu	35751, 35787, 35790, 35801, 35812, 35831, 35971, 35993, 36069, 36108
Aloha  Valladolid	323882	https://www.just-eat.es/restaurants-aloha-poke-valladolid/menu	36187, 36241, 36307, 36356, 36433
Aloha Bilbao	324822	https://www.just-eat.es/restaurants-aloha-poke-bilbao-bilbao/menu	36471, 36547, 36696, 36762, 36880, 36967, 36990, 37049
Aloha Campoamor	310349	https://www.just-eat.es/restaurants-aloha-poke-valencia/menu	35737, 35741, 35904, 35916, 35927, 35973, 35993
Aloha Coruña	118802	https://www.just-eat.es/restaurants-aloha-poke-a-coruna/menu	6812, 6813, 6818, 6845, 6851, 7038, 7116, 7117, 7135, 7186, 7270, 7291, 7299, 7307, 7397, 7403, 7430, 7486, 7575, 7620, 7983, 8163, 8167, 8168, 8202, 8312, 8453, 8487, 8835
Aloha Kebab	185315	https://www.just-eat.es/restaurants-aloha-marbella/menu	16754, 16764, 16837, 16950, 16990
Aloha Pamplona	203499	https://www.just-eat.es/restaurants-aloha-poke-pamplona-pamplonairuna/menu	17768, 17780, 17787, 17808, 17844, 17872, 17901, 18017, 18134, 18172, 18194, 18203, 18206, 18262, 18320, 18325, 18326, 18386, 18438, 18445, 18482, 18520, 18595, 18605
Aloha Parcerisa	76973	https://www.just-eat.es/restaurants-aloha-poke-parcerisa-barcelona/menu	3674, 3790, 3804, 3944, 3997, 4010
Aloha Sarria	77242	https://www.just-eat.es/restaurants-aloha-poke-sarria-barcelona/menu	3674, 3790, 3804, 3944, 3997, 4010, 4015
Aloha Sevilla	298823	https://www.just-eat.es/restaurants-aloha-poke-sevilla/menu	34093, 34107, 34116, 34142, 34168, 34210, 34211, 34212, 34236, 34249, 34258
Aloha Terrassa	82690	https://www.just-eat.es/restaurants-aloha-poke-terrasa-terrassa/menu	3819, 4038, 4100, 4123
Aloha Triana	298736	https://www.just-eat.es/restaurants-aloha-poke-san-jacinto-sevilla/menu	34093, 34100, 34107, 34116, 34128, 34142, 34168, 34249, 34258
Along Fen	173186	https://www.just-eat.es/restaurants-along-fen-zaragoza/menu	14072, 14100, 14226, 14272, 14273, 14299, 14338, 14638
Alpa	167366	https://www.just-eat.es/restaurants-alpa-irun/menu	10786, 10790, 10802, 10823, 10865, 10920, 10926, 10946, 10985, 11022, 11023, 11072
Alpha Restaurant	78310	https://www.just-eat.es/restaurants-alpha-restaurant-la-barriada-nova/menu	3700, 3708, 3738, 3740, 3745, 3794, 3795, 3821, 3851, 3852, 3860, 3963, 4050, 4111
Alquimia	311675	https://www.just-eat.es/restaurants-alquimia-valencia/menu	35787, 35790, 35812, 35831, 35840, 35900, 35942, 35997, 36053, 36069, 36128, 36169
Alquimia Street Food	119398	https://www.just-eat.es/restaurants-alquimia-street-food-15706/menu	6817, 6819, 6821, 6839, 6842, 6860, 6862, 6902, 6910, 6935, 6938, 6939, 6949, 6957, 6972, 7018, 7030, 7035, 7036, 7037, 7058, 7059, 7063, 7105, 7109, 7121, 7122, 7152, 7153, 7167, 7229, 7232, 7233, 7268, 7281, 7286, 7336, 7374, 7376, 7378, 7399, 7405, 7416, 7422, 7437, 7453, 7498, 7520, 7521, 7547, 7553, 7578, 7583, 7590, 7602, 7606, 7609, 7611, 7631, 7702, 7716, 7732, 7803, 7833, 7834, 7859, 7874, 7877, 7959, 7960, 7972, 8021, 8082, 8112, 8113, 8116, 8133, 8156, 8212, 8244, 8256, 8375, 8406, 8419, 8461, 8464, 8481, 8484, 8491, 8523, 8562, 8573, 8619, 8620, 8636, 8662, 8663, 8690, 8704, 8711, 8780, 8782, 8827, 8858, 8859, 8863, 8868, 8875, 8877, 8905, 8947, 8956
Alsara Express	108820	https://www.just-eat.es/restaurants-alsara-express-cordoba-14006/menu	6372, 6377, 6379, 6382, 6401, 6402, 6433, 6437, 6438, 6440, 6450, 6466, 6470, 6499, 6512, 6522, 6531, 6549, 6550, 6551, 6556, 6565, 6566, 6567, 6572, 6586, 6588, 6597, 6614, 6615, 6634, 6641, 6649, 6650, 6672, 6675, 6684, 6700, 6703, 6708, 6720, 6724, 6726, 6730, 6734, 6742, 6748, 6751, 6754, 6756, 6760, 6774
AlsokoCafeBar	294891	https://www.just-eat.es/restaurants-alsokocafebar-santander/menu	32749, 32972, 33135, 33296
Alsyed Turco Doner Kebab	120204	https://www.just-eat.es/restaurants-alsyed-turco-doner-kebab-naron/menu	6823, 6824, 6850, 6858, 6859, 6873, 6985, 7155, 7156, 7169, 7269, 7297, 7320, 7333, 7348, 7349, 7388, 7394, 7418, 7463, 7507, 7519, 7571, 7574, 7581, 7582, 7589, 7598, 7599, 7627, 7638, 7643, 7646, 7658, 7677, 7820, 7889, 8031, 8044, 8054, 8143, 8172, 8203, 8226, 8227, 8251, 8260, 8263, 8352, 8466, 8479, 8480, 8567, 8568, 8587, 8633, 8652, 8656, 8658, 8703, 8768, 8796, 8800, 8802, 8873, 8894, 8895, 8914, 8963, 8967, 8977, 8983, 8984, 8985, 9009, 9010, 9011, 9012, 9013, 9014
Altabirra	13953	https://www.just-eat.es/restaurants-altabirra-alacant/menu	898, 1022, 1254, 1587, 1640, 1703, 1706, 1708, 1815, 1856
Altea Doner Kebab	12855	https://www.just-eat.es/restaurants-alteadonerkebab/menu	870, 1067, 1266, 1479, 1579, 1592
ALTERNATIVA 2.0	185165	https://www.just-eat.es/restaurants-elrinconcitodelgaitanardales/menu	16741, 16800, 16823
Alvaro's Gastrobar	404186	https://www.just-eat.es/restaurants-alvaros-gastrobar-alcobendas/menu	38387, 38388, 38389, 38391, 38392, 38393, 38394, 38395, 38396, 38397, 38399, 38400, 38403, 38404, 38405, 38406, 38407, 38408, 38410, 38411, 38412, 38413, 38414, 38415, 38416, 38417, 38418, 38419, 38420, 38421, 38423, 38424, 38425, 38426, 38427, 38430, 38431, 38432, 38433, 38434, 38435, 38436, 38437, 38438, 38439, 38441, 38442, 38443, 38444, 38445, 38446, 38447, 38448, 38449, 38450, 38452, 38453, 38454, 38455, 38457, 38458, 38459, 38460, 38461, 38462, 38463, 38464, 38465, 38467, 38468, 38469, 38471, 38472, 38473, 38474, 38477, 38478, 38479, 38480, 38481, 38482, 38483, 38484, 38485, 38487, 38489, 38490, 38491, 38492, 38493, 38494, 38496, 38497, 38498, 38499, 38500, 38501, 38502, 38503, 38505, 38506, 38507, 38508, 38509, 38510, 38511, 38512, 38513, 38514, 38515, 38516, 38517, 38518, 38519, 38520, 38521, 38522, 38523, 38524, 38525, 38531, 38532, 38535, 38537, 38539, 38540
Alvin Doner Kebab	109647	https://www.just-eat.es/restaurants-alvindonerkebabcordoba/menu	6401, 6437, 6438, 6440, 6499, 6512, 6572, 6672, 6675, 6703, 6751, 6756
Ama Lur	324852	https://www.just-eat.es/restaurants-ama-lur-bilbao/menu	36471, 36547, 36696, 36762, 36880, 36967, 36990, 37049
AMA Sushi Bar	97116	https://www.just-eat.es/restaurants-ama-sushi-bar-burgos/menu	4147, 4155, 4192, 4201, 4216, 4263, 4345, 4347, 4352, 4360, 4377, 4391, 4430, 4518, 4559, 4763, 4802, 4846, 4890, 4902, 4945, 4973, 5017, 5046, 5063, 5075, 5125, 5148, 5150, 5217, 5275, 5292, 5304, 5330, 5349, 5364, 5366, 5373, 5405, 5411
Amadori Pizzería	164555	https://www.just-eat.es/restaurants-amadori-pizzeria-cenes-de-la-vega/menu	9990, 10006, 10105, 10175
Amalia Kebab	309036	https://www.just-eat.es/restaurants-amaliakebab/menu	35601, 35643, 35651, 35712
Amalia´s Portuguese Flavours	80746	https://www.just-eat.es/restaurants-amalias-portuguese-flavours-barcelona/menu	3790, 3804, 4010, 4015
Amalur Taberna	324768	https://www.just-eat.es/restaurants-amalur-taberna-barakaldo/menu	36468, 36500, 36501, 36569, 36628, 36687, 36807, 36850, 36895, 36954, 36971, 36977, 36986, 37005, 37019, 37088, 37109, 37125, 37172
Amamaren Etxea	330673	https://www.just-eat.es/restaurants-amamaren-etxea-bilbao/menu	36967, 36990, 37049
Aman Doner Kebab Pizzería	305500	https://www.just-eat.es/restaurants-aman-doner-kebab-pizeria-tarragona/menu	34840, 34857, 34877, 34917, 34954, 34956, 34958, 35024, 35059, 35101
Amanita	97147	https://www.just-eat.es/restaurants-amanita-burgos/menu	4147, 4155, 4192, 4201, 4216, 4263, 4345, 4347, 4348, 4352, 4360, 4377, 4391, 4430, 4432, 4518, 4559, 4599, 4692, 4763, 4769, 4802, 4846, 4890, 4902, 4936, 4945, 4973, 4999, 5017, 5046, 5063, 5075, 5125, 5148, 5150, 5217, 5275, 5287, 5292, 5303, 5304, 5330, 5349, 5364, 5366, 5373, 5389, 5405, 5411
Amar Doner Kebab	305114	https://www.just-eat.es/restaurants-amar-doner-kebab-roda-de-bera/menu	34790, 34804, 34805, 34822, 34824, 34825, 34833, 34872, 34875, 34882, 34883, 34884, 34885, 34898, 34910, 34916, 34918, 34946, 34957, 34963, 34968, 34973, 34999, 35001, 35003, 35004, 35021, 35039, 35050, 35061, 35067, 35076, 35077, 35079, 35093, 35102, 35120, 35129
Amaranto Concept Store	118972	https://www.just-eat.es/restaurants-amaranto-bakery-gluten-free-concept-store-coruna-a/menu	6812, 6818, 6845, 6851, 7038, 7135, 7186, 7270, 7291, 7299, 7307, 7397, 7403, 7430, 7486, 7575, 7620, 7983, 8167, 8168, 8202, 8312, 8453, 8487
Amaretto Trattoria	186134	https://www.just-eat.es/restaurants-amaretto-trattoria-malaga/menu	16811, 17038
Amarinder	310224	https://www.just-eat.es/restaurants-amarinder/menu	35735, 35751, 35801, 35876, 35904, 35927, 35971, 35973, 35992, 35993, 36108
Amarinder II	310225	https://www.just-eat.es/restaurants-amarinder-ii-valencia/menu	35735, 35751, 35801, 35876, 35904, 35927, 35971, 35973, 35992, 35993, 36108
Amarre42	176680	https://www.just-eat.es/restaurants-amarre42-santo-domingo/menu	16364, 16419, 16662
Amatxi Tortillas	324813	https://www.just-eat.es/restaurants-amatxi-tortillas-bilbao/menu	36471, 36528, 36547, 36548, 36590, 36696, 36762, 36819, 36824, 36839, 36880, 36967, 36990, 37049, 37072, 37153
Amazing Thai	11848	https://www.just-eat.es/restaurants-thaifood-sushi-kitchen-torrevieja/menu	832, 898, 1007, 1051, 1064, 1151, 1237, 1254, 1293, 1432, 1440, 1448, 1451, 1587, 1640, 1705, 1706, 1777, 1815, 1830, 1856
Amazing Toko	311374	https://www.just-eat.es/restaurants-amazing-toko-valencia/menu	35751, 35787, 35790, 35801, 35812, 35831, 35876, 35971, 35993, 36028, 36108
Amazona	298248	https://www.just-eat.es/restaurants-amazona-sevilla/menu	34059, 34071, 34093, 34107, 34116, 34210, 34211, 34212, 34239, 34241, 34247, 34249, 34251, 34254, 34258
Amazonia Açaí	334692	https://www.just-eat.es/restaurants-amazonia-acai-zaragoza-zaragoza/menu	37747, 37912, 37952
Amazonia Açaí | Alcobendas	176582	https://www.just-eat.es/restaurants-amazonia-acai--alcobendas-alcobendas/menu	16359, 38387, 38388, 38389, 38391, 38392, 38393, 38394, 38395, 38396, 38397, 38399, 38400, 38403, 38404, 38405, 38406, 38407, 38408, 38410, 38411, 38412, 38413, 38414, 38415, 38416, 38417, 38418, 38419, 38420, 38421, 38422, 38423, 38424, 38425, 38426, 38427, 38430, 38431, 38432, 38433, 38434, 38435, 38436, 38437, 38438, 38439, 38441, 38442, 38443, 38444, 38445, 38446, 38447, 38448, 38449, 38450, 38452, 38453, 38454, 38455, 38457, 38458, 38459, 38460, 38461, 38462, 38463, 38464, 38465, 38467, 38468, 38469, 38471, 38472, 38473, 38474, 38475, 38476, 38477, 38478, 38479, 38480, 38481, 38482, 38483, 38484, 38485, 38487, 38489, 38490, 38491, 38492, 38493, 38494, 38496, 38497, 38498, 38499, 38500, 38501, 38502, 38503, 38505, 38506, 38507, 38508, 38509, 38510, 38511, 38512, 38513, 38514, 38515, 38516, 38517, 38518, 38519, 38520, 38521, 38522, 38523, 38524, 38525, 38526, 38531, 38532, 38535, 38537, 38539, 38540, 38541
Amazonia Açaí | Tenerife	286644	https://www.just-eat.es/restaurants-amazonia-acai--tenerife-38002/menu	31857, 31877, 31887, 31927, 31944, 31972, 31973, 31989, 32004, 32008, 32064, 32068, 32121, 32169, 32190, 32251, 32400, 32428, 32440, 32442, 32453, 32464, 32481, 32522, 32545
Amazoniko Gastro Bar	286707	https://www.just-eat.es/restaurants-amazoniko-gastro-bar-38003/menu	31857, 31877, 31887, 31927, 31944, 31972, 31973, 31989, 32004, 32008, 32064, 32068, 32121, 32169, 32190, 32251, 32400, 32428, 32440, 32442, 32453, 32464, 32481, 32522, 32545
Amazoonia Tienda	186160	https://www.just-eat.es/restaurants-amazoonia-tienda-malaga/menu	16811, 17038
Ambar Drinks	51009	https://www.just-eat.es/restaurants-ambar-drinks-almeria/menu	1975, 2014, 2078, 2247, 2261, 2532
Ambar Kebab	176672	https://www.just-eat.es/restaurants-ambar-kebab-san-agustin-del-guadalix/menu	16364, 16610, 16665, 16669
Amborella Artesania Floral	183939	https://www.just-eat.es/restaurants-amborella-artesania-floral-madrid/menu	16662, 38389, 38391, 38393, 38394, 38396, 38397, 38400, 38404, 38405, 38408, 38410, 38412, 38413, 38414, 38415, 38417, 38418, 38419, 38421, 38425, 38426, 38427, 38431, 38432, 38433, 38435, 38436, 38437, 38438, 38439, 38441, 38442, 38443, 38444, 38445, 38446, 38449, 38453, 38454, 38455, 38457, 38458, 38459, 38462, 38463, 38464, 38465, 38469, 38472, 38473, 38474, 38477, 38480, 38481, 38482, 38484, 38485, 38487, 38489, 38490, 38491, 38492, 38493, 38496, 38498, 38500, 38501, 38503, 38506, 38507, 38508, 38509, 38510, 38511, 38512, 38513, 38514, 38516, 38517, 38519, 38520, 38522, 38523, 38525, 38531, 38532, 38535, 38537, 38539, 38540, 38541
Amborella Floristería	183940	https://www.just-eat.es/restaurants-amborella-floristeria-madrid/menu	16662, 38389, 38391, 38393, 38394, 38396, 38397, 38400, 38404, 38405, 38408, 38410, 38412, 38413, 38414, 38415, 38417, 38418, 38419, 38421, 38425, 38426, 38427, 38431, 38432, 38433, 38435, 38436, 38437, 38438, 38439, 38441, 38442, 38443, 38444, 38445, 38446, 38449, 38453, 38454, 38455, 38457, 38458, 38459, 38462, 38463, 38464, 38465, 38469, 38472, 38473, 38474, 38477, 38480, 38481, 38482, 38484, 38485, 38487, 38489, 38490, 38491, 38492, 38493, 38496, 38498, 38500, 38501, 38503, 38506, 38507, 38508, 38509, 38510, 38511, 38512, 38513, 38514, 38516, 38517, 38519, 38520, 38522, 38523, 38525, 38531, 38532, 38535, 38537, 38539, 38540, 38541
Amelie	335756	https://www.just-eat.es/restaurants-amelie-coslada/menu	38068, 38070, 38071, 38073, 38074, 38075, 38076, 38077, 38079, 38081, 38083, 38086, 38087, 38090, 38091, 38092, 38093, 38095, 38096, 38097, 38098, 38099, 38100, 38102, 38103, 38104, 38105, 38106, 38107, 38109, 38110, 38111, 38112, 38114, 38115, 38119, 38120, 38121, 38122, 38124, 38125, 38126, 38127, 38128, 38129, 38130, 38131, 38132, 38134, 38135, 38137, 38138, 38140, 38141, 38142, 38143, 38145, 38146, 38147, 38148, 38151, 38152, 38153, 38156, 38158, 38159, 38160, 38162, 38163, 38164, 38165, 38166, 38167, 38168, 38169, 38171, 38172, 38173, 38174, 38178, 38179, 38183, 38184, 38185, 38186, 38187, 38188, 38190, 38192, 38193, 38196, 38197, 38198, 38199, 38200, 38203, 38204, 38205, 38209, 38210, 38211, 38213, 38214, 38218, 38219, 38220, 38221, 38222, 38224, 38225, 38226, 38227, 38228, 38229, 38231, 38232, 38233, 38234, 38235, 38236, 38237, 38238, 38239, 38240, 38242, 38244, 38245, 38247, 38248, 38249, 38250, 38251, 38252, 38254, 38256, 38257, 38258, 38259, 38260, 38262, 38264, 38265, 38266, 38267, 38270, 38271, 38
American Bbq	90571	https://www.just-eat.es/restaurants-american-bbq-sant-feliu-de-llobregat/menu	3997, 4010, 4015
American Beer Burger	319876	https://www.just-eat.es/restaurants-american-beer-burger-picanya-46210/menu	36028, 36081
American Burger	283425	https://www.just-eat.es/restaurants-american-burger-santa-marta-de-tormes/menu	31273, 31535, 31605, 31691
American Caminando Por El Mundo	261337	https://www.just-eat.es/restaurants-american-caminando-por-el-mundo-35016/menu	28996, 29119, 29303, 29418, 29468, 29471, 29555, 29564, 29853, 29869, 29899
American Chicken	310124	https://www.just-eat.es/restaurants-american-chicken-valencia/menu	35735, 35741, 35751, 35801, 35876, 35904, 35927, 35971, 35992, 35993, 36108
American Dinner	265001	https://www.just-eat.es/restaurants-american-dinner-hotdog-planet-yaiza/menu	29194, 29228, 29251, 29612, 29723, 29840
American Don Vitto	298839	https://www.just-eat.es/restaurants-americandonvitto/menu	34093, 34258
American Food VLC	309749	https://www.just-eat.es/restaurants-american-food-vlc-valencia/menu	35728, 35735, 35749, 35751, 35787, 35788, 35790, 35801, 35812, 35831, 35876, 35900, 35971, 35974, 35992, 36028, 36059, 36069, 36073, 36081, 36108, 36128, 36169
American Foods	83957	https://www.just-eat.es/restaurants-american-foods-barcelona/menu	3866, 3886, 3979, 4113
American Fried Chicken	308757	https://www.just-eat.es/restaurants-american-fried-chicken-toledo/menu	35500, 35508, 35609, 35619, 35627, 35638
American Hot Dog	279242	https://www.just-eat.es/restaurants-hot-dog-nation-vigo/menu	30301, 30302
American Luciano´s	119823	https://www.just-eat.es/restaurants-american-lucianos-o-milladoiro/menu	6819, 6839, 6860, 6949, 6972, 7018, 7030, 7035, 7036, 7037, 7105, 7109, 7121, 7152, 7153, 7167, 7229, 7233, 7268, 7285, 7336, 7374, 7376, 7399, 7416, 7422, 7437, 7520, 7547, 7578, 7583, 7590, 7602, 7606, 7609, 7611, 7629, 7650, 7669, 7716, 7720, 7783, 7793, 7797, 7874, 7877, 7959, 7960, 8112, 8113, 8116, 8123, 8133, 8156, 8157, 8158, 8187, 8212, 8256, 8304, 8313, 8318, 8375, 8379, 8383, 8384, 8406, 8419, 8461, 8481, 8562, 8619, 8620, 8636, 8711, 8780, 8782, 8875, 8905, 8956
American Mediterráneo	97177	https://www.just-eat.es/restaurants-american-mediterraneo-burgos/menu	4147, 4155, 4192, 4201, 4216, 4263, 4345, 4347, 4352, 4360, 4377, 4430, 4518, 4559, 4763, 4802, 4846, 4890, 4973, 5017, 5046, 5063, 5075, 5125, 5150, 5217, 5275, 5292, 5304, 5330, 5349, 5364, 5366, 5373, 5411
American Movie Dinner	102435	https://www.just-eat.es/restaurants-american-movie-dinner-11401/menu	5781, 5905
American New York	299234	https://www.just-eat.es/restaurants-american-new-york-41907/menu	34107, 34142, 34258
American Pizza	315083	https://www.just-eat.es/restaurants-american-pizza-naquera/menu	35854, 36011, 36113
American Royal	175968	https://www.just-eat.es/restaurants-american-royal-navalcarnero/menu	16326, 16387, 16471, 16505
American Smash Burger	82610	https://www.just-eat.es/restaurants-american-smash-burger-terrassa/menu	3819, 4100
American Smash Burgers	215	https://www.just-eat.es/restaurants-roadies-gasteiz/menu	2, 19, 61, 66, 124, 165, 205, 207
American Tropical Burgués	278461	https://www.just-eat.es/restaurants-americantropicalburguespontevedra/menu	30087, 30088, 30254, 30256, 30556, 30645, 30722, 30757
American Vice By Canalla Delivery	178804	https://www.just-eat.es/restaurants-restaurante-american-vice-colmenar-viejo/menu	16440, 16621
American Vice Colmenar	176824	https://www.just-eat.es/restaurants-american-vice-colmenar-colmenar-viejo/menu	16372, 16440, 16621
American Wok	124733	https://www.just-eat.es/restaurants-american-wok-a-coruna/menu	7038, 7135, 7299, 8835
Americana Burger	186941	https://www.just-eat.es/restaurants-americana-burger-fuengirola/menu	16858, 16898
Americano Tapas	185256	https://www.just-eat.es/restaurants-americano-tapas-fuengirola/menu	16749, 16850
Americans XXL Hot Dogs	175274	https://www.just-eat.es/restaurants-americans-xxl-hot-dogs-28850/menu	16303, 16461, 16476, 16529, 16612, 16652, 39171
Americans XXL Hot Dogs (Azuqueca)	166680	https://www.just-eat.es/restaurants-americans--xxl-hot-dogs-azuqueca-19200/menu	10257, 10285, 10316, 10324, 10442, 10535, 10613, 10754, 16276, 16301, 16475
Amets Salburua	15	https://www.just-eat.es/restaurants-amets-salburua-vitoria-gasteiz/menu	1, 2, 19, 22, 28, 30, 32, 45, 47, 51, 54, 55, 58, 59, 61, 64, 66, 72, 74, 79, 81, 84, 94, 98, 121, 123, 124, 133, 136, 144, 157, 162, 165, 166, 169, 175, 177, 185, 188, 191, 201, 204, 205, 206, 207, 208, 210, 212, 214, 215, 217, 221, 236, 237, 238, 244, 248, 251, 253, 259, 281, 282, 293, 299, 311, 313, 317, 324, 333, 334, 339, 340, 342, 344, 345, 350, 351, 352, 353, 355, 368, 378, 394, 397, 399, 400, 462, 463, 464, 470, 472, 473, 475, 481, 485, 486, 500, 517, 524, 528, 540, 541
Amici	185191	https://www.just-eat.es/restaurants-amicibenalmadena/menu	16749, 16767, 16768, 16796
Amics Juanli 2	84111	https://www.just-eat.es/restaurants-amics-juanli-2-badalona/menu	3866, 3886, 3889, 3979, 4113, 4138
Amigo Doner Kebab	89196	https://www.just-eat.es/restaurants-amigo-doner-kebab-alcazar-de-san-juan/menu	3979, 6206
Amigo Doner Kebab Pizzeria	81401	https://www.just-eat.es/restaurants-amigo-doner-kebab-pizzeria-08100/menu	3800, 3882, 3923
Amigo Doner Kebap Pizzería	313881	https://www.just-eat.es/restaurants-amigo-doner-kebap-pizzeria-valencia/menu	35812, 35831, 36128
Amigo Doner Kebap Pizzería Halal Emilio Baró	314489	https://www.just-eat.es/restaurants-amigo-doner-kebap-pizzeria-halal-emilio-baro-46020/menu	35831, 35904, 35927, 35993
Amigo Doner Kebap Pizzería Halal Manuel Candela	316246	https://www.just-eat.es/restaurants-amigo-doner-pizzeria-halal-manuel-candela-46021/menu	35904, 35927, 35993
Amigo Kebab	53458	https://www.just-eat.es/restaurants-amigo-kebab-antequera/menu	3027, 16736, 17063
Amigo Kebab Mijas	185090	https://www.just-eat.es/restaurants-amigo-kebab-mijas-mijas-29651/menu	16735, 16850, 16922, 16948, 16957, 17018
Amigo Kebab Takeaway Pizzería	162288	https://www.just-eat.es/restaurants-amigo-takeaway-pizzeria-figueres/menu	9497, 9894, 9918
Amigo Restobar	119319	https://www.just-eat.es/restaurants-amigo-restobar-santiago-de-compostela/menu	6817, 6819, 6821, 6839, 6842, 6860, 6862, 6902, 6910, 6935, 6938, 6939, 6949, 6957, 6972, 7018, 7030, 7035, 7036, 7037, 7058, 7059, 7063, 7105, 7109, 7121, 7122, 7152, 7153, 7167, 7229, 7232, 7233, 7268, 7281, 7285, 7286, 7336, 7374, 7376, 7378, 7399, 7405, 7416, 7422, 7437, 7453, 7491, 7498, 7520, 7521, 7526, 7547, 7553, 7578, 7583, 7590, 7602, 7606, 7609, 7611, 7629, 7631, 7650, 7702, 7716, 7732, 7803, 7874, 7877, 7959, 7960, 8021, 8116, 8133, 8156, 8212, 8256, 8406, 8419, 8461, 8481, 8491, 8523, 8562, 8573, 8619, 8620, 8636, 8690, 8711, 8780, 8782, 8795, 8827, 8858, 8859, 8863, 8866, 8868, 8871, 8875, 8877, 8905, 8947, 8956
Amigos 2	162035	https://www.just-eat.es/restaurants-amigos-2-lloret-de-mar/menu	9417, 9569
Amigos Arroyo De La Miel	185202	https://www.just-eat.es/restaurants-amigos-arroyo-de-la-miel-benalmadena/menu	16749, 16796
Amigos Doner Kebab	16761	https://www.just-eat.es/restaurants-amigosdonerkebab-madrid/menu	1007, 1051, 1151, 1293, 1448, 1705, 1777
Amigos Grill Málaga Centro	186069	https://www.just-eat.es/restaurants-amigos-grill-malaga-centro-malaga/menu	16811, 17038
Amigos Kebab	11749	https://www.just-eat.es/restaurants-amigos-kebab-alicante/menu	832, 851, 881, 938, 947, 951, 970, 1007, 1008, 1022, 1027, 1031, 1051, 1056, 1064, 1072, 1126, 1144, 1151, 1168, 1210, 1228, 1237, 1257, 1267, 1291, 1292, 1293, 1324, 1325, 1350, 1376, 1380, 1396, 1409, 1432, 1440, 1448, 1451, 1462, 1476, 1480, 1488, 1523, 1536, 1538, 1558, 1621, 1628, 1633, 1651, 1665, 1676, 1699, 1702, 1703, 1705, 1708, 1709, 1727, 1734, 1758, 1777, 1788, 1813, 1827, 1830, 1840, 1851, 1852
Amigos Kebab Pizzería	54563	https://www.just-eat.es/restaurants-amigos-kebab-pizzeria-palma/menu	3221, 3244, 3310, 3317, 3332, 3333, 3335, 3340, 3369, 3373, 3374, 3377, 3379, 3380, 3391, 3398, 3421, 3425, 3426, 3459, 3464, 3465, 3468, 3469, 3485, 3497, 3501, 3504, 3510, 3514, 3567, 3571, 3597, 3603, 3610, 3612, 3616, 3622, 3624, 3628, 3629, 3636, 3640, 3642, 3667
